Date of data,Commodity code,Commodity,Trading partner code,Trading partner,US dollar
201607,8542,Electronic integrated circuits.,102,Bahrain,34
201607,8542,Electronic integrated circuits.,109,"Korea,DPR","4,091"
201607,8542,Electronic integrated circuits.,110,"Hong Kong,China","8,632,455"
201607,8542,Electronic integrated circuits.,111,India,"1,028,193"
201607,8542,Electronic integrated circuits.,112,Indonesia,"9,116,590"
201607,8542,Electronic integrated circuits.,113,Iran,100
201607,8542,Electronic integrated circuits.,115,Israel,"67,818,871"
201607,8542,Electronic integrated circuits.,116,Japan,"1,104,597,819"
201607,8542,Electronic integrated circuits.,121,"Macao,China",3
201607,8542,Electronic integrated circuits.,122,Malaysia,"1,896,822,737"
201607,8542,Electronic integrated circuits.,123,Maldives,714
201607,8542,Electronic integrated circuits.,126,Oman,"1,000"
201607,8542,Electronic integrated circuits.,129,Philippines,"561,346,899"
201607,8542,Electronic integrated circuits.,132,Singapore,"432,416,599"
201607,8542,Electronic integrated circuits.,133,Republic of Korea,"4,264,636,788"
201607,8542,Electronic integrated circuits.,134,Sri Lanka,916
201607,8542,Electronic integrated circuits.,136,Thailand,"293,956,558"
201607,8542,Electronic integrated circuits.,137,T¨¹rkiye,653
201607,8542,Electronic integrated circuits.,141,Viet Nam,"336,926,315"
201607,8542,Electronic integrated circuits.,142,China,"2,290,176,802"
201607,8542,Electronic integrated circuits.,143,"Taiwan,China","5,997,557,492"
201607,8542,Electronic integrated circuits.,206,Cameroon,"18,001"
201607,8542,Electronic integrated circuits.,231,Mauritius,"1,452"
201607,8542,Electronic integrated circuits.,232,Morocco,"10,535,676"
201607,8542,Electronic integrated circuits.,234,Namibia,862
201607,8542,Electronic integrated circuits.,240,Senegal,"204,553"
201607,8542,Electronic integrated circuits.,243,Somalia,115
201607,8542,Electronic integrated circuits.,244,South Africa,"102,573"
201607,8542,Electronic integrated circuits.,249,Tunisia,799
201607,8542,Electronic integrated circuits.,257,"Eswatini(Swaziland)",622
201607,8542,Electronic integrated circuits.,301,Belgium,"1,443,014"
201607,8542,Electronic integrated circuits.,302,Denmark,"1,041,037"
201607,8542,Electronic integrated circuits.,303,United Kingdom,"3,939,409"
201607,8542,Electronic integrated circuits.,304,Germany,"102,034,989"
201607,8542,Electronic integrated circuits.,305,France,"18,574,723"
201607,8542,Electronic integrated circuits.,306,Ireland,"60,191,424"
201607,8542,Electronic integrated circuits.,307,Italy,"1,911,138"
201607,8542,Electronic integrated circuits.,309,Netherlands,"3,008,088"
201607,8542,Electronic integrated circuits.,311,Portugal,"22,526,460"
201607,8542,Electronic integrated circuits.,312,Spain,"107,315"
201607,8542,Electronic integrated circuits.,315,Austria,"18,450,662"
201607,8542,Electronic integrated circuits.,316,Bulgaria,"120,963"
201607,8542,Electronic integrated circuits.,318,Finland,"463,736"
201607,8542,Electronic integrated circuits.,321,Hungary,"276,924"
201607,8542,Electronic integrated circuits.,324,Malta,"18,152,014"
201607,8542,Electronic integrated circuits.,325,Monaco,"7,831"
201607,8542,Electronic integrated circuits.,326,Norway,"182,836"
201607,8542,Electronic integrated circuits.,327,Poland,"2,044"
201607,8542,Electronic integrated circuits.,328,Romania,902
201607,8542,Electronic integrated circuits.,330,Sweden,"796,172"
201607,8542,Electronic integrated circuits.,331,Switzerland,"3,349,630"
201607,8542,Electronic integrated circuits.,334,Estonia,532
201607,8542,Electronic integrated circuits.,335,Latvia,464
201607,8542,Electronic integrated circuits.,336,Lithuania,"37,028"
201607,8542,Electronic integrated circuits.,340,Belarus,"809,378"
201607,8542,Electronic integrated circuits.,344,Russia,"637,573"
201607,8542,Electronic integrated circuits.,347,Ukraine,"1,803"
201607,8542,Electronic integrated circuits.,350,Slovenia,"35,246"
201607,8542,Electronic integrated circuits.,351,Croatia,"6,086"
201607,8542,Electronic integrated circuits.,352,"Czechia(Czech Republic)","284,392"
201607,8542,Electronic integrated circuits.,353,Slovakia,"549,264"
201607,8542,Electronic integrated circuits.,405,Barbados,836
201607,8542,Electronic integrated circuits.,410,Brazil,"547,295"
201607,8542,Electronic integrated circuits.,412,Chile,"2,169"
201607,8542,Electronic integrated circuits.,413,Colombia,24
201607,8542,Electronic integrated circuits.,415,Costa Rica,"3,232,741"
201607,8542,Electronic integrated circuits.,420,French Guiana,"2,537"
201607,8542,Electronic integrated circuits.,424,Guyana,481
201607,8542,Electronic integrated circuits.,426,Honduras,673
201607,8542,Electronic integrated circuits.,429,Mexico,"181,569,710"
201607,8542,Electronic integrated circuits.,435,Puerto Rico,"78,225"
201607,8542,Electronic integrated circuits.,446,British Virgin Islands,319
201607,8542,Electronic integrated circuits.,449,Bonaire Sint Eustatius and Saba,668
201607,8542,Electronic integrated circuits.,501,Canada,"46,043,664"
201607,8542,Electronic integrated circuits.,502,United States,"676,822,954"
201607,8542,Electronic integrated circuits.,601,Australia,"138,442"
201607,8542,Electronic integrated circuits.,609,New Zealand,"24,349"
201607,8542,Electronic integrated circuits.,701,"Countries(Territories)Unknown","4,503"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",110,"Hong Kong,China","11,958,131"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",111,India,538
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",112,Indonesia,"6,227"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",115,Israel,"168,178"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",116,Japan,"490,327,174"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",122,Malaysia,"10,145,266"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",129,Philippines,"9,631"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",132,Singapore,"74,115,865"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",133,Republic of Korea,"95,248,465"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",134,Sri Lanka,"3,528"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",136,Thailand,"2,025,814"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",137,T¨¹rkiye,80
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",141,Viet Nam,"2,908,917"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",142,China,"23,233,964"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",143,"Taiwan,China","39,052,654"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",257,"Eswatini(Swaziland)","4,371"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",301,Belgium,"153,751"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",302,Denmark,"69,086"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",303,United Kingdom,"5,539,910"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",304,Germany,"46,274,011"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",305,France,"1,550,690"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",307,Italy,"10,081,460"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",309,Netherlands,"28,234,438"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",312,Spain,"1,168"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",315,Austria,"5,523,314"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",316,Bulgaria,"34,636"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",318,Finland,"1,533,989"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",321,Hungary,"427,352"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",323,Liechtenstein,"47,700"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",327,Poland,84
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",328,Romania,389
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",330,Sweden,457
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",331,Switzerland,"7,265,867"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",337,Georgia(Before 2023),10
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",347,Ukraine,"4,400"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",352,"Czechia(Czech Republic)","2,291"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",353,Slovakia,"355,188"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",402,Argentina,137
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",410,Brazil,568
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",429,Mexico,"42,486"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",501,Canada,"289,436"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",502,United States,"220,538,403"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",609,New Zealand,"20,911"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",621,Marshall Islands,"2,372"
201608,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",701,"Countries(Territories)Unknown","141,785"
201608,8542,Electronic integrated circuits.,102,Bahrain,8
201608,8542,Electronic integrated circuits.,103,Bangladesh,"3,938"
201608,8542,Electronic integrated circuits.,105,Brunei,27
201608,8542,Electronic integrated circuits.,109,"Korea,DPR","440,936"
201608,8542,Electronic integrated circuits.,110,"Hong Kong,China","11,367,363"
201608,8542,Electronic integrated circuits.,111,India,"1,097,003"
201608,8542,Electronic integrated circuits.,112,Indonesia,"8,263,978"
201608,8542,Electronic integrated circuits.,113,Iran,91
201608,8542,Electronic integrated circuits.,115,Israel,"89,956,570"
201608,8542,Electronic integrated circuits.,116,Japan,"1,273,247,934"
201608,8542,Electronic integrated circuits.,120,Lebanon,66
201608,8542,Electronic integrated circuits.,121,"Macao,China","18,027"
201608,8542,Electronic integrated circuits.,122,Malaysia,"2,306,597,235"
201608,8542,Electronic integrated circuits.,129,Philippines,"570,659,288"
201608,8542,Electronic integrated circuits.,132,Singapore,"490,599,711"
201608,8542,Electronic integrated circuits.,133,Republic of Korea,"4,560,212,554"
201608,8542,Electronic integrated circuits.,134,Sri Lanka,"11,306"
201608,8542,Electronic integrated circuits.,135,Syria,"5,117"
201608,8542,Electronic integrated circuits.,136,Thailand,"316,585,956"
201608,8542,Electronic integrated circuits.,137,T¨¹rkiye,"161,853"
201608,8542,Electronic integrated circuits.,141,Viet Nam,"491,725,981"
201608,8542,Electronic integrated circuits.,142,China,"2,548,512,201"
201608,8542,Electronic integrated circuits.,143,"Taiwan,China","6,949,045,837"
201608,8542,Electronic integrated circuits.,144,Timor-Leste,110
201608,8542,Electronic integrated circuits.,202,Angola,"1,394"
201608,8542,Electronic integrated circuits.,211,Chad,20
201608,8542,Electronic integrated circuits.,217,Ethiopia,160
201608,8542,Electronic integrated circuits.,228,Malawi,71
201608,8542,Electronic integrated circuits.,229,Mali,"5,118"
201608,8542,Electronic integrated circuits.,232,Morocco,"10,177,612"
201608,8542,Electronic integrated circuits.,234,Namibia,205
201608,8542,Electronic integrated circuits.,242,Sierra Leone,"7,118"
201608,8542,Electronic integrated circuits.,244,South Africa,"27,282"
201608,8542,Electronic integrated circuits.,249,Tunisia,"1,344"
201608,8542,Electronic integrated circuits.,250,Uganda,1
201608,8542,Electronic integrated circuits.,301,Belgium,"902,304"
201608,8542,Electronic integrated circuits.,302,Denmark,"1,053,705"
201608,8542,Electronic integrated circuits.,303,United Kingdom,"1,923,024"
201608,8542,Electronic integrated circuits.,304,Germany,"161,103,874"
201608,8542,Electronic integrated circuits.,305,France,"19,226,683"
201608,8542,Electronic integrated circuits.,306,Ireland,"198,874,997"
201608,8542,Electronic integrated circuits.,307,Italy,"2,358,267"
201608,8542,Electronic integrated circuits.,309,Netherlands,"3,584,532"
201608,8542,Electronic integrated circuits.,310,Greece,114
201608,8542,Electronic integrated circuits.,311,Portugal,"24,104,605"
201608,8542,Electronic integrated circuits.,312,Spain,"94,066"
201608,8542,Electronic integrated circuits.,315,Austria,"18,666,706"
201608,8542,Electronic integrated circuits.,316,Bulgaria,"119,033"
201608,8542,Electronic integrated circuits.,318,Finland,"632,670"
201608,8542,Electronic integrated circuits.,321,Hungary,"291,754"
201608,8542,Electronic integrated circuits.,324,Malta,"19,358,144"
201608,8542,Electronic integrated circuits.,325,Monaco,"16,820"
201608,8542,Electronic integrated circuits.,326,Norway,"219,279"
201608,8542,Electronic integrated circuits.,327,Poland,928
201608,8542,Electronic integrated circuits.,328,Romania,"2,927"
201608,8542,Electronic integrated circuits.,329,San Marino,787
201608,8542,Electronic integrated circuits.,330,Sweden,"361,335"
201608,8542,Electronic integrated circuits.,331,Switzerland,"3,323,638"
201608,8542,Electronic integrated circuits.,334,Estonia,111
201608,8542,Electronic integrated circuits.,335,Latvia,"1,110"
201608,8542,Electronic integrated circuits.,336,Lithuania,"100,734"
201608,8542,Electronic integrated circuits.,340,Belarus,"136,141"
201608,8542,Electronic integrated circuits.,344,Russia,"979,495"
201608,8542,Electronic integrated circuits.,350,Slovenia,"175,862"
201608,8542,Electronic integrated circuits.,351,Croatia,635
201608,8542,Electronic integrated circuits.,352,"Czechia(Czech Republic)","431,378"
201608,8542,Electronic integrated circuits.,353,Slovakia,"799,914"
201608,8542,Electronic integrated circuits.,354,North Macedonia,"29,150"
201608,8542,Electronic integrated circuits.,356,Holy See,580
201608,8542,Electronic integrated circuits.,410,Brazil,"18,957"
201608,8542,Electronic integrated circuits.,415,Costa Rica,"4,169,028"
201608,8542,Electronic integrated circuits.,423,Guatemala,14
201608,8542,Electronic integrated circuits.,425,Haiti,39
201608,8542,Electronic integrated circuits.,426,Honduras,224
201608,8542,Electronic integrated circuits.,429,Mexico,"292,816,193"
201608,8542,Electronic integrated circuits.,430,Montserrat,8
201608,8542,Electronic integrated circuits.,440,El Salvador,"3,613"
201608,8542,Electronic integrated circuits.,445,Venezuela,427
201608,8542,Electronic integrated circuits.,449,Bonaire Sint Eustatius and Saba,"29,903"
201608,8542,Electronic integrated circuits.,501,Canada,"40,107,190"
201608,8542,Electronic integrated circuits.,502,United States,"697,099,458"
201608,8542,Electronic integrated circuits.,601,Australia,"215,135"
201608,8542,Electronic integrated circuits.,609,New Zealand,"18,132"
201608,8542,Electronic integrated circuits.,701,"Countries(Territories)Unknown","7,176"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",110,"Hong Kong,China","12,713,049"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",111,India,393
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",112,Indonesia,"3,049"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",115,Israel,"708,440"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",116,Japan,"406,279,982"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",122,Malaysia,"11,839,083"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",129,Philippines,"62,709"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",132,Singapore,"78,470,868"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",133,Republic of Korea,"138,499,178"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",134,Sri Lanka,"7,231"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",136,Thailand,"9,796,660"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",141,Viet Nam,"1,923,613"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",142,China,"20,883,054"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",143,"Taiwan,China","48,865,444"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",301,Belgium,"85,563"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",303,United Kingdom,"2,913,408"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",304,Germany,"34,022,010"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",305,France,"1,508,851"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",307,Italy,"15,499,199"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",309,Netherlands,"5,739,406"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",315,Austria,"14,996,382"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",318,Finland,"303,072"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",321,Hungary,"688,816"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",323,Liechtenstein,"4,311"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",327,Poland,"3,500"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",330,Sweden,"350,985"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",331,Switzerland,"1,589,200"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",350,Slovenia,"7,188"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",352,"Czechia(Czech Republic)","3,181"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",353,Slovakia,"5,772"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",418,Dominican Republic,79
